forget_cluster,retain_cluster,forget_radius_p95,frac_within_radius,mean_min_dist
triplet_017,triplet_032,1.457223653793335,1.0,1.2932679653167725
triplet_017,triplet_033,1.457223653793335,1.0,1.2870427370071411
triplet_017,triplet_034,1.457223653793335,1.0,1.2924127578735352
triplet_017,triplet_035,1.457223653793335,1.0,1.2877092361450195
triplet_017,triplet_036,1.457223653793335,1.0,1.2826058864593506
triplet_017,triplet_037,1.457223653793335,1.0,1.2888838052749634
triplet_017,triplet_038,1.457223653793335,1.0,1.2878834009170532
triplet_017,triplet_039,1.457223653793335,1.0,1.2842613458633423
triplet_017,triplet_040,1.457223653793335,1.0,1.2900527715682983
triplet_017,triplet_041,1.457223653793335,1.0,1.2236469984054565
triplet_017,triplet_042,1.457223653793335,1.0,1.221306324005127
triplet_017,triplet_043,1.457223653793335,1.0,1.220015048980713
triplet_017,triplet_044,1.457223653793335,1.0,1.2206199169158936
triplet_017,triplet_045,1.457223653793335,1.0,1.2164044380187988
triplet_017,triplet_046,1.457223653793335,1.0,1.2237695455551147
triplet_017,triplet_047,1.457223653793335,1.0,1.2196266651153564
triplet_017,triplet_048,1.457223653793335,1.0,1.223976731300354
triplet_017,triplet_049,1.457223653793335,1.0,1.2256088256835938
triplet_017,triplet_050,1.457223653793335,1.0,1.222059965133667
triplet_017,triplet_051,1.457223653793335,1.0,1.291435718536377
triplet_017,triplet_052,1.457223653793335,1.0,1.298498511314392
triplet_017,triplet_053,1.457223653793335,1.0,1.294589638710022
triplet_017,triplet_054,1.457223653793335,1.0,1.2976269721984863
triplet_017,triplet_055,1.457223653793335,1.0,1.2962307929992676
triplet_017,triplet_056,1.457223653793335,1.0,1.2957594394683838
triplet_017,triplet_057,1.457223653793335,1.0,1.2940090894699097
triplet_017,triplet_058,1.457223653793335,1.0,1.289728045463562
triplet_017,triplet_059,1.457223653793335,1.0,1.296483039855957
triplet_017,triplet_060,1.457223653793335,1.0,1.2984484434127808
triplet_017,triplet_061,1.457223653793335,1.0,1.2795889377593994
triplet_017,triplet_062,1.457223653793335,1.0,1.2849247455596924
triplet_017,triplet_063,1.457223653793335,1.0,1.2807523012161255
triplet_017,triplet_064,1.457223653793335,1.0,1.2836699485778809
triplet_017,triplet_065,1.457223653793335,1.0,1.279406189918518
triplet_017,triplet_066,1.457223653793335,1.0,1.2845900058746338
triplet_017,triplet_067,1.457223653793335,1.0,1.2838282585144043
triplet_017,triplet_068,1.457223653793335,1.0,1.2886130809783936
triplet_017,triplet_069,1.457223653793335,1.0,1.2854119539260864
triplet_017,triplet_070,1.457223653793335,1.0,1.2757078409194946
triplet_017,triplet_071,1.457223653793335,1.0,1.3248997926712036
triplet_017,triplet_072,1.457223653793335,1.0,1.3303937911987305
triplet_017,triplet_073,1.457223653793335,1.0,1.3262361288070679
triplet_017,triplet_074,1.457223653793335,1.0,1.3232247829437256
triplet_017,triplet_075,1.457223653793335,1.0,1.320592999458313
triplet_017,triplet_076,1.457223653793335,1.0,1.3214634656906128
triplet_017,triplet_077,1.457223653793335,1.0,1.3218475580215454
triplet_017,triplet_078,1.457223653793335,1.0,1.323085904121399
triplet_017,triplet_079,1.457223653793335,1.0,1.3205479383468628
triplet_017,triplet_080,1.457223653793335,1.0,1.3182681798934937
triplet_017,triplet_081,1.457223653793335,1.0,1.311712622642517
triplet_017,triplet_082,1.457223653793335,1.0,1.3134353160858154
triplet_017,triplet_083,1.457223653793335,1.0,1.316686749458313
triplet_017,triplet_084,1.457223653793335,1.0,1.3138853311538696
triplet_017,triplet_085,1.457223653793335,1.0,1.3115339279174805
triplet_017,triplet_086,1.457223653793335,1.0,1.316443681716919
triplet_017,triplet_087,1.457223653793335,1.0,1.3199409246444702
triplet_017,triplet_088,1.457223653793335,1.0,1.3162504434585571
triplet_017,triplet_089,1.457223653793335,1.0,1.324671745300293
triplet_017,triplet_090,1.457223653793335,1.0,1.3164825439453125
triplet_017,triplet_091,1.457223653793335,1.0,1.3109053373336792
triplet_017,triplet_092,1.457223653793335,1.0,1.3111170530319214
triplet_017,triplet_093,1.457223653793335,1.0,1.3112319707870483
triplet_017,triplet_094,1.457223653793335,1.0,1.306270956993103
triplet_017,triplet_095,1.457223653793335,1.0,1.3032653331756592
triplet_017,triplet_096,1.457223653793335,1.0,1.3135555982589722
triplet_017,triplet_097,1.457223653793335,1.0,1.3118788003921509
triplet_017,triplet_098,1.457223653793335,1.0,1.3115899562835693
triplet_017,triplet_099,1.457223653793335,1.0,1.3085507154464722
triplet_017,triplet_100,1.457223653793335,1.0,1.3114845752716064
triplet_018,triplet_001,1.4576189517974854,1.0,1.2273383140563965
triplet_018,triplet_002,1.4576189517974854,1.0,1.2269752025604248
triplet_018,triplet_003,1.4576189517974854,1.0,1.2238563299179077
triplet_018,triplet_004,1.4576189517974854,1.0,1.2310757637023926
triplet_018,triplet_005,1.4576189517974854,1.0,1.229872226715088
triplet_018,triplet_006,1.4576189517974854,1.0,1.2358736991882324
triplet_018,triplet_007,1.4576189517974854,1.0,1.2233166694641113
triplet_018,triplet_008,1.4576189517974854,1.0,1.2312363386154175
triplet_018,triplet_009,1.4576189517974854,1.0,1.2352601289749146
triplet_018,triplet_010,1.4576189517974854,1.0,1.2295745611190796
triplet_018,triplet_011,1.4576189517974854,1.0,0.6030657291412354
triplet_018,triplet_012,1.4576189517974854,1.0,0.6512612700462341
triplet_018,triplet_013,1.4576189517974854,1.0,0.6016861200332642
triplet_018,triplet_014,1.4576189517974854,1.0,0.6296345591545105
triplet_018,triplet_015,1.4576189517974854,1.0,0.6000043153762817
triplet_018,triplet_016,1.4576189517974854,1.0,0.626716673374176
triplet_018,triplet_017,1.4576189517974854,1.0,0.6418617963790894
triplet_018,triplet_019,1.4576189517974854,1.0,0.6074351668357849
triplet_018,triplet_020,1.4576189517974854,1.0,0.6122087240219116
triplet_018,triplet_021,1.4576189517974854,1.0,1.1969470977783203
triplet_018,triplet_022,1.4576189517974854,1.0,1.1971118450164795
triplet_018,triplet_023,1.4576189517974854,1.0,1.1976145505905151
triplet_018,triplet_024,1.4576189517974854,1.0,1.1943665742874146
triplet_018,triplet_025,1.4576189517974854,1.0,1.1955796480178833
triplet_018,triplet_026,1.4576189517974854,1.0,1.199398398399353
triplet_018,triplet_027,1.4576189517974854,1.0,1.1954729557037354
triplet_018,triplet_028,1.4576189517974854,1.0,1.1923890113830566
triplet_018,triplet_029,1.4576189517974854,1.0,1.197442650794983
triplet_018,triplet_030,1.4576189517974854,1.0,1.1934322118759155
triplet_018,triplet_031,1.4576189517974854,1.0,1.290086030960083
triplet_018,triplet_032,1.4576189517974854,1.0,1.293972373008728
triplet_018,triplet_033,1.4576189517974854,1.0,1.2894974946975708
triplet_018,triplet_034,1.4576189517974854,1.0,1.2909599542617798
triplet_018,triplet_035,1.4576189517974854,1.0,1.2950656414031982
triplet_018,triplet_036,1.4576189517974854,1.0,1.2846474647521973
triplet_018,triplet_037,1.4576189517974854,1.0,1.2890580892562866
triplet_018,triplet_038,1.4576189517974854,1.0,1.2915291786193848
triplet_018,triplet_039,1.4576189517974854,1.0,1.2847601175308228
triplet_018,triplet_040,1.4576189517974854,1.0,1.2897251844406128
triplet_018,triplet_041,1.4576189517974854,1.0,1.1997963190078735
triplet_018,triplet_042,1.4576189517974854,1.0,1.1942425966262817
triplet_018,triplet_043,1.4576189517974854,1.0,1.1921639442443848
triplet_018,triplet_044,1.4576189517974854,1.0,1.1927906274795532
triplet_018,triplet_045,1.4576189517974854,1.0,1.1913443803787231
triplet_018,triplet_046,1.4576189517974854,1.0,1.200454592704773
triplet_018,triplet_047,1.4576189517974854,1.0,1.1949983835220337
triplet_018,triplet_048,1.4576189517974854,1.0,1.1915640830993652
triplet_018,triplet_049,1.4576189517974854,1.0,1.1974127292633057
triplet_018,triplet_050,1.4576189517974854,1.0,1.1977524757385254
triplet_018,triplet_051,1.4576189517974854,1.0,1.2920584678649902
triplet_018,triplet_052,1.4576189517974854,1.0,1.2941622734069824
triplet_018,triplet_053,1.4576189517974854,1.0,1.2963342666625977
triplet_018,triplet_054,1.4576189517974854,1.0,1.294060230255127
triplet_018,triplet_055,1.4576189517974854,1.0,1.2924718856811523
triplet_018,triplet_056,1.4576189517974854,1.0,1.2927823066711426
triplet_018,triplet_057,1.4576189517974854,1.0,1.2926018238067627
triplet_018,triplet_058,1.4576189517974854,1.0,1.2864413261413574
triplet_018,triplet_059,1.4576189517974854,1.0,1.2962034940719604
triplet_018,triplet_060,1.4576189517974854,1.0,1.2938053607940674
triplet_018,triplet_061,1.4576189517974854,1.0,1.2659460306167603
triplet_018,triplet_062,1.4576189517974854,1.0,1.2797104120254517
triplet_018,triplet_063,1.4576189517974854,1.0,1.2686883211135864
triplet_018,triplet_064,1.4576189517974854,1.0,1.2693215608596802
triplet_018,triplet_065,1.4576189517974854,1.0,1.2710922956466675
triplet_018,triplet_066,1.4576189517974854,1.0,1.2758526802062988
triplet_018,triplet_067,1.4576189517974854,1.0,1.2745795249938965
triplet_018,triplet_068,1.4576189517974854,1.0,1.2741951942443848
triplet_018,triplet_069,1.4576189517974854,1.0,1.2764252424240112
triplet_018,triplet_070,1.4576189517974854,1.0,1.263505458831787
triplet_018,triplet_071,1.4576189517974854,1.0,1.3155659437179565
triplet_018,triplet_072,1.4576189517974854,1.0,1.3235726356506348
triplet_018,triplet_073,1.4576189517974854,1.0,1.3164225816726685
triplet_018,triplet_074,1.4576189517974854,1.0,1.314103364944458
triplet_018,triplet_075,1.4576189517974854,1.0,1.3114360570907593
triplet_018,triplet_076,1.4576189517974854,1.0,1.317001223564148
triplet_018,triplet_077,1.4576189517974854,1.0,1.3133658170700073
triplet_018,triplet_078,1.4576189517974854,1.0,1.315006136894226
triplet_018,triplet_079,1.4576189517974854,1.0,1.311383843421936
triplet_018,triplet_080,1.4576189517974854,1.0,1.3102412223815918
triplet_018,triplet_081,1.4576189517974854,1.0,1.309072732925415
triplet_018,triplet_082,1.4576189517974854,1.0,1.3086543083190918
triplet_018,triplet_083,1.4576189517974854,1.0,1.316380262374878
triplet_018,triplet_084,1.4576189517974854,1.0,1.3118257522583008
triplet_018,triplet_085,1.4576189517974854,1.0,1.3165205717086792
triplet_018,triplet_086,1.4576189517974854,1.0,1.3159528970718384
triplet_018,triplet_087,1.4576189517974854,1.0,1.313249945640564
triplet_018,triplet_088,1.4576189517974854,1.0,1.315122127532959
triplet_018,triplet_089,1.4576189517974854,1.0,1.3222215175628662
triplet_018,triplet_090,1.4576189517974854,1.0,1.3138545751571655
triplet_018,triplet_091,1.4576189517974854,1.0,1.3055039644241333
triplet_018,triplet_092,1.4576189517974854,1.0,1.3068656921386719
triplet_018,triplet_093,1.4576189517974854,1.0,1.298367977142334
triplet_018,triplet_094,1.4576189517974854,1.0,1.2993354797363281
triplet_018,triplet_095,1.4576189517974854,1.0,1.2963361740112305
triplet_018,triplet_096,1.4576189517974854,1.0,1.3010163307189941
triplet_018,triplet_097,1.4576189517974854,1.0,1.3069745302200317
triplet_018,triplet_098,1.4576189517974854,1.0,1.3071519136428833
triplet_018,triplet_099,1.4576189517974854,1.0,1.2952561378479004
triplet_018,triplet_100,1.4576189517974854,1.0,1.3017501831054688
triplet_019,triplet_001,1.4619022607803345,1.0,1.249659776687622
triplet_019,triplet_002,1.4619022607803345,1.0,1.251892328262329
triplet_019,triplet_003,1.4619022607803345,1.0,1.24631929397583
triplet_019,triplet_004,1.4619022607803345,1.0,1.2485840320587158
triplet_019,triplet_005,1.4619022607803345,1.0,1.2516920566558838
triplet_019,triplet_006,1.4619022607803345,1.0,1.2518126964569092
triplet_019,triplet_007,1.4619022607803345,1.0,1.2476204633712769
triplet_019,triplet_008,1.4619022607803345,1.0,1.2519149780273438
triplet_019,triplet_009,1.4619022607803345,1.0,1.2547231912612915
triplet_019,triplet_010,1.4619022607803345,1.0,1.2514681816101074
triplet_019,triplet_011,1.4619022607803345,1.0,0.6501713395118713
triplet_019,triplet_012,1.4619022607803345,1.0,0.656341552734375
triplet_019,triplet_013,1.4619022607803345,1.0,0.6200491786003113
triplet_019,triplet_014,1.4619022607803345,1.0,0.6480951905250549
triplet_019,triplet_015,1.4619022607803345,1.0,0.5643451809883118
triplet_019,triplet_016,1.4619022607803345,1.0,0.582406222820282
triplet_019,triplet_017,1.4619022607803345,1.0,0.5957105755805969
triplet_019,triplet_018,1.4619022607803345,1.0,0.620669960975647
triplet_019,triplet_020,1.4619022607803345,1.0,0.6280858516693115
triplet_019,triplet_021,1.4619022607803345,1.0,1.2096179723739624
triplet_019,triplet_022,1.4619022607803345,1.0,1.2049648761749268
triplet_019,triplet_023,1.4619022607803345,1.0,1.2062976360321045
triplet_019,triplet_024,1.4619022607803345,1.0,1.2069679498672485
triplet_019,triplet_025,1.4619022607803345,1.0,1.2057061195373535
triplet_019,triplet_026,1.4619022607803345,1.0,1.2039942741394043
triplet_019,triplet_027,1.4619022607803345,1.0,1.204567313194275
triplet_019,triplet_028,1.4619022607803345,1.0,1.2012442350387573
triplet_019,triplet_029,1.4619022607803345,1.0,1.2064032554626465
triplet_019,triplet_030,1.4619022607803345,1.0,1.2059870958328247
triplet_019,triplet_031,1.4619022607803345,1.0,1.2867743968963623
triplet_019,triplet_032,1.4619022607803345,1.0,1.2877659797668457
triplet_019,triplet_033,1.4619022607803345,1.0,1.2872482538223267
triplet_019,triplet_034,1.4619022607803345,1.0,1.2914851903915405
triplet_019,triplet_035,1.4619022607803345,1.0,1.2888401746749878
triplet_019,triplet_036,1.4619022607803345,1.0,1.286376953125
triplet_019,triplet_037,1.4619022607803345,1.0,1.2864266633987427
triplet_019,triplet_038,1.4619022607803345,1.0,1.2894163131713867
triplet_019,triplet_039,1.4619022607803345,1.0,1.283968448638916
triplet_019,triplet_040,1.4619022607803345,1.0,1.2871222496032715
triplet_019,triplet_041,1.4619022607803345,1.0,1.2101529836654663
triplet_019,triplet_042,1.4619022607803345,1.0,1.2099027633666992
triplet_019,triplet_043,1.4619022607803345,1.0,1.2082545757293701
triplet_019,triplet_044,1.4619022607803345,1.0,1.209802269935608
triplet_019,triplet_045,1.4619022607803345,1.0,1.2036528587341309
triplet_019,triplet_046,1.4619022607803345,1.0,1.2135800123214722
triplet_019,triplet_047,1.4619022607803345,1.0,1.210728406906128
triplet_019,triplet_048,1.4619022607803345,1.0,1.2124783992767334
triplet_019,triplet_049,1.4619022607803345,1.0,1.2126190662384033
triplet_019,triplet_050,1.4619022607803345,1.0,1.2083455324172974
triplet_019,triplet_051,1.4619022607803345,1.0,1.2891759872436523
triplet_019,triplet_052,1.4619022607803345,1.0,1.2971563339233398
triplet_019,triplet_053,1.4619022607803345,1.0,1.297696828842163
triplet_019,triplet_054,1.4619022607803345,1.0,1.3026721477508545
triplet_019,triplet_055,1.4619022607803345,1.0,1.2958271503448486
triplet_019,triplet_056,1.4619022607803345,1.0,1.2982285022735596
triplet_019,triplet_057,1.4619022607803345,1.0,1.2939097881317139
triplet_019,triplet_058,1.4619022607803345,1.0,1.2891007661819458
triplet_019,triplet_059,1.4619022607803345,1.0,1.3011465072631836
triplet_019,triplet_060,1.4619022607803345,1.0,1.2966506481170654
triplet_019,triplet_061,1.4619022607803345,1.0,1.2791528701782227
triplet_019,triplet_062,1.4619022607803345,1.0,1.2868183851242065
triplet_019,triplet_063,1.4619022607803345,1.0,1.2753853797912598
triplet_019,triplet_064,1.4619022607803345,1.0,1.2741296291351318
triplet_019,triplet_065,1.4619022607803345,1.0,1.2815438508987427
triplet_019,triplet_066,1.4619022607803345,1.0,1.2827526330947876
triplet_019,triplet_067,1.4619022607803345,1.0,1.2833466529846191
triplet_019,triplet_068,1.4619022607803345,1.0,1.2836719751358032
triplet_019,triplet_069,1.4619022607803345,1.0,1.2820597887039185
triplet_019,triplet_070,1.4619022607803345,1.0,1.2715572118759155
triplet_019,triplet_071,1.4619022607803345,1.0,1.3302931785583496
triplet_019,triplet_072,1.4619022607803345,1.0,1.336653470993042
triplet_019,triplet_073,1.4619022607803345,1.0,1.3267238140106201
triplet_019,triplet_074,1.4619022607803345,1.0,1.328757643699646
triplet_019,triplet_075,1.4619022607803345,1.0,1.3255112171173096
triplet_019,triplet_076,1.4619022607803345,1.0,1.326011300086975
triplet_019,triplet_077,1.4619022607803345,1.0,1.326575517654419
triplet_019,triplet_078,1.4619022607803345,1.0,1.328459620475769
triplet_019,triplet_079,1.4619022607803345,1.0,1.3270448446273804
triplet_019,triplet_080,1.4619022607803345,1.0,1.3275206089019775
triplet_019,triplet_081,1.4619022607803345,1.0,1.3135864734649658
triplet_019,triplet_082,1.4619022607803345,1.0,1.3166606426239014
triplet_019,triplet_083,1.4619022607803345,1.0,1.3218433856964111
triplet_019,triplet_084,1.4619022607803345,1.0,1.3167707920074463
triplet_019,triplet_085,1.4619022607803345,1.0,1.3137608766555786
triplet_019,triplet_086,1.4619022607803345,1.0,1.3162009716033936
triplet_019,triplet_087,1.4619022607803345,1.0,1.3228638172149658
triplet_019,triplet_088,1.4619022607803345,1.0,1.316523790359497
triplet_019,triplet_089,1.4619022607803345,1.0,1.3243203163146973
triplet_019,triplet_090,1.4619022607803345,1.0,1.3164039850234985
triplet_019,triplet_091,1.4619022607803345,1.0,1.3074920177459717
triplet_019,triplet_092,1.4619022607803345,1.0,1.3104636669158936
triplet_019,triplet_093,1.4619022607803345,1.0,1.304426670074463
triplet_019,triplet_094,1.4619022607803345,1.0,1.3036493062973022
triplet_019,triplet_095,1.4619022607803345,1.0,1.298607587814331
triplet_019,triplet_096,1.4619022607803345,1.0,1.3011213541030884
triplet_019,triplet_097,1.4619022607803345,1.0,1.3092787265777588
triplet_019,triplet_098,1.4619022607803345,1.0,1.3077200651168823
triplet_019,triplet_099,1.4619022607803345,1.0,1.3007996082305908
triplet_019,triplet_100,1.4619022607803345,1.0,1.3058127164840698
triplet_020,triplet_001,1.4682835340499878,1.0,1.2225487232208252
triplet_020,triplet_002,1.4682835340499878,1.0,1.2240573167800903
triplet_020,triplet_003,1.4682835340499878,1.0,1.2154858112335205
triplet_020,triplet_004,1.4682835340499878,1.0,1.2230408191680908
triplet_020,triplet_005,1.4682835340499878,1.0,1.2258820533752441
triplet_020,triplet_006,1.4682835340499878,1.0,1.2240322828292847
triplet_020,triplet_007,1.4682835340499878,1.0,1.2182490825653076
triplet_020,triplet_008,1.4682835340499878,1.0,1.2267646789550781
triplet_020,triplet_009,1.4682835340499878,1.0,1.2268208265304565
triplet_020,triplet_010,1.4682835340499878,1.0,1.2267556190490723
triplet_020,triplet_011,1.4682835340499878,1.0,0.5858239531517029
triplet_020,triplet_012,1.4682835340499878,1.0,0.5634774565696716
triplet_020,triplet_013,1.4682835340499878,1.0,0.6226025819778442
triplet_020,triplet_014,1.4682835340499878,1.0,0.6044405698776245
triplet_020,triplet_015,1.4682835340499878,1.0,0.574759304523468
triplet_020,triplet_016,1.4682835340499878,1.0,0.5313439965248108
triplet_020,triplet_017,1.4682835340499878,1.0,0.6239364743232727
triplet_020,triplet_018,1.4682835340499878,1.0,0.5825798511505127
triplet_020,triplet_019,1.4682835340499878,1.0,0.6465792655944824
triplet_020,triplet_021,1.4682835340499878,1.0,1.1928147077560425
triplet_020,triplet_022,1.4682835340499878,1.0,1.1881499290466309
triplet_020,triplet_023,1.4682835340499878,1.0,1.1928199529647827
triplet_020,triplet_024,1.4682835340499878,1.0,1.188551664352417
triplet_020,triplet_025,1.4682835340499878,1.0,1.1889870166778564
triplet_020,triplet_026,1.4682835340499878,1.0,1.1923532485961914
triplet_020,triplet_027,1.4682835340499878,1.0,1.1885836124420166
triplet_020,triplet_028,1.4682835340499878,1.0,1.1842178106307983
triplet_020,triplet_029,1.4682835340499878,1.0,1.191855549812317
triplet_020,triplet_030,1.4682835340499878,1.0,1.192739725112915
triplet_020,triplet_031,1.4682835340499878,1.0,1.2799805402755737
triplet_020,triplet_032,1.4682835340499878,1.0,1.2840242385864258
triplet_020,triplet_033,1.4682835340499878,1.0,1.279972791671753
triplet_020,triplet_034,1.4682835340499878,1.0,1.2838627099990845
triplet_020,triplet_035,1.4682835340499878,1.0,1.2813377380371094
triplet_020,triplet_036,1.4682835340499878,1.0,1.278253436088562
triplet_020,triplet_037,1.4682835340499878,1.0,1.2820515632629395
triplet_020,triplet_038,1.4682835340499878,1.0,1.2798066139221191
triplet_020,triplet_039,1.4682835340499878,1.0,1.2777283191680908
triplet_020,triplet_040,1.4682835340499878,1.0,1.2773005962371826
triplet_020,triplet_041,1.4682835340499878,1.0,1.1818044185638428
triplet_020,triplet_042,1.4682835340499878,1.0,1.178591012954712
triplet_020,triplet_043,1.4682835340499878,1.0,1.1797128915786743
triplet_020,triplet_044,1.4682835340499878,1.0,1.1777980327606201
triplet_020,triplet_045,1.4682835340499878,1.0,1.1743268966674805
triplet_020,triplet_046,1.4682835340499878,1.0,1.1845636367797852
triplet_020,triplet_047,1.4682835340499878,1.0,1.181618094444275
triplet_020,triplet_048,1.4682835340499878,1.0,1.1784411668777466
triplet_020,triplet_049,1.4682835340499878,1.0,1.1824204921722412
triplet_020,triplet_050,1.4682835340499878,1.0,1.1783249378204346
triplet_020,triplet_051,1.4682835340499878,1.0,1.2859716415405273
triplet_020,triplet_052,1.4682835340499878,1.0,1.2927749156951904
triplet_020,triplet_053,1.4682835340499878,1.0,1.291514277458191
triplet_020,triplet_054,1.4682835340499878,1.0,1.2927415370941162
triplet_020,triplet_055,1.4682835340499878,1.0,1.2898231744766235
triplet_020,triplet_056,1.4682835340499878,1.0,1.2894517183303833
triplet_020,triplet_057,1.4682835340499878,1.0,1.2878854274749756
triplet_020,triplet_058,1.4682835340499878,1.0,1.2843713760375977
triplet_020,triplet_059,1.4682835340499878,1.0,1.294827938079834
triplet_020,triplet_060,1.4682835340499878,1.0,1.2900402545928955
triplet_020,triplet_061,1.4682835340499878,1.0,1.2714272737503052
triplet_020,triplet_062,1.4682835340499878,1.0,1.2745156288146973
triplet_020,triplet_063,1.4682835340499878,1.0,1.2730334997177124
triplet_020,triplet_064,1.4682835340499878,1.0,1.2680095434188843
triplet_020,triplet_065,1.4682835340499878,1.0,1.2765593528747559
triplet_020,triplet_066,1.4682835340499878,1.0,1.2689937353134155
triplet_020,triplet_067,1.4682835340499878,1.0,1.2765283584594727
triplet_020,triplet_068,1.4682835340499878,1.0,1.2763124704360962
triplet_020,triplet_069,1.4682835340499878,1.0,1.2751561403274536
triplet_020,triplet_070,1.4682835340499878,1.0,1.2635276317596436
triplet_020,triplet_071,1.4682835340499878,1.0,1.3244719505310059
triplet_020,triplet_072,1.4682835340499878,1.0,1.3293120861053467
triplet_020,triplet_073,1.4682835340499878,1.0,1.324528694152832
triplet_020,triplet_074,1.4682835340499878,1.0,1.3259063959121704
triplet_020,triplet_075,1.4682835340499878,1.0,1.318649411201477
triplet_020,triplet_076,1.4682835340499878,1.0,1.3331495523452759
triplet_020,triplet_077,1.4682835340499878,1.0,1.3266732692718506
triplet_020,triplet_078,1.4682835340499878,1.0,1.3261126279830933
triplet_020,triplet_079,1.4682835340499878,1.0,1.3207887411117554
triplet_020,triplet_080,1.4682835340499878,1.0,1.3233153820037842
triplet_020,triplet_081,1.4682835340499878,1.0,1.3128845691680908
triplet_020,triplet_082,1.4682835340499878,1.0,1.3127723932266235
triplet_020,triplet_083,1.4682835340499878,1.0,1.3201076984405518
triplet_020,triplet_084,1.4682835340499878,1.0,1.3160287141799927
triplet_020,triplet_085,1.4682835340499878,1.0,1.3111156225204468
triplet_020,triplet_086,1.4682835340499878,1.0,1.3172295093536377
triplet_020,triplet_087,1.4682835340499878,1.0,1.3195756673812866
triplet_020,triplet_088,1.4682835340499878,1.0,1.318996548652649
triplet_020,triplet_089,1.4682835340499878,1.0,1.3253763914108276
triplet_020,triplet_090,1.4682835340499878,1.0,1.3146896362304688
triplet_020,triplet_091,1.4682835340499878,1.0,1.3052293062210083
triplet_020,triplet_092,1.4682835340499878,1.0,1.3053210973739624
triplet_020,triplet_093,1.4682835340499878,1.0,1.296809196472168
triplet_020,triplet_094,1.4682835340499878,1.0,1.2965342998504639
triplet_020,triplet_095,1.4682835340499878,1.0,1.2932416200637817
triplet_020,triplet_096,1.4682835340499878,1.0,1.2968863248825073
triplet_020,triplet_097,1.4682835340499878,1.0,1.3054389953613281
triplet_020,triplet_098,1.4682835340499878,1.0,1.303557276725769
triplet_020,triplet_099,1.4682835340499878,1.0,1.2934216260910034
triplet_020,triplet_100,1.4682835340499878,1.0,1.3022137880325317
triplet_021,triplet_001,1.438363790512085,1.0,1.178399682044983
triplet_021,triplet_002,1.438363790512085,1.0,1.159258246421814
triplet_021,triplet_003,1.438363790512085,1.0,1.1630604267120361
triplet_021,triplet_004,1.438363790512085,1.0,1.162927508354187
triplet_021,triplet_005,1.438363790512085,1.0,1.1625988483428955
triplet_021,triplet_006,1.438363790512085,1.0,1.1700531244277954
triplet_021,triplet_007,1.438363790512085,1.0,1.1569113731384277
triplet_021,triplet_008,1.438363790512085,1.0,1.1696110963821411
triplet_021,triplet_009,1.438363790512085,1.0,1.1771903038024902
triplet_021,triplet_010,1.438363790512085,1.0,1.1638967990875244
triplet_021,triplet_011,1.438363790512085,1.0,1.205430507659912
triplet_021,triplet_012,1.438363790512085,1.0,1.21076238155365
triplet_021,triplet_013,1.438363790512085,1.0,1.2091050148010254
triplet_021,triplet_014,1.438363790512085,1.0,1.2062584161758423
triplet_021,triplet_015,1.438363790512085,1.0,1.2093697786331177
triplet_021,triplet_016,1.438363790512085,1.0,1.2106186151504517
triplet_021,triplet_017,1.438363790512085,1.0,1.2059990167617798
triplet_021,triplet_018,1.438363790512085,1.0,1.2006815671920776
triplet_021,triplet_019,1.438363790512085,1.0,1.2110449075698853
triplet_021,triplet_020,1.438363790512085,1.0,1.2042608261108398
triplet_021,triplet_022,1.438363790512085,1.0,0.5930122137069702
triplet_021,triplet_023,1.438363790512085,1.0,0.573829710483551
triplet_021,triplet_024,1.438363790512085,1.0,0.6019426584243774
triplet_021,triplet_025,1.438363790512085,1.0,0.5815284252166748
triplet_021,triplet_026,1.438363790512085,1.0,0.5902516841888428
triplet_021,triplet_027,1.438363790512085,1.0,0.6053636074066162
triplet_021,triplet_028,1.438363790512085,1.0,0.6618583798408508
triplet_021,triplet_029,1.438363790512085,1.0,0.6461712121963501
triplet_021,triplet_030,1.438363790512085,1.0,0.6217341423034668
triplet_021,triplet_031,1.438363790512085,1.0,1.294613242149353
triplet_021,triplet_032,1.438363790512085,1.0,1.2936122417449951
triplet_021,triplet_033,1.438363790512085,1.0,1.2943764925003052
triplet_021,triplet_034,1.438363790512085,1.0,1.2936112880706787
triplet_021,triplet_035,1.438363790512085,1.0,1.2985633611679077
triplet_021,triplet_036,1.438363790512085,1.0,1.2900891304016113
triplet_021,triplet_037,1.438363790512085,1.0,1.29179048538208
triplet_021,triplet_038,1.438363790512085,1.0,1.2883716821670532
triplet_021,triplet_039,1.438363790512085,1.0,1.28977370262146
triplet_021,triplet_040,1.438363790512085,1.0,1.2889424562454224
triplet_021,triplet_041,1.438363790512085,1.0,1.1849483251571655
triplet_021,triplet_042,1.438363790512085,1.0,1.1781562566757202
triplet_021,triplet_043,1.438363790512085,1.0,1.1812328100204468
triplet_021,triplet_044,1.438363790512085,1.0,1.1777641773223877
triplet_021,triplet_045,1.438363790512085,1.0,1.1809263229370117
triplet_021,triplet_046,1.438363790512085,1.0,1.1806174516677856
triplet_021,triplet_047,1.438363790512085,1.0,1.1871334314346313
triplet_021,triplet_048,1.438363790512085,1.0,1.1788402795791626
triplet_021,triplet_049,1.438363790512085,1.0,1.1798211336135864
triplet_021,triplet_050,1.438363790512085,1.0,1.181989312171936
triplet_021,triplet_051,1.438363790512085,1.0,1.2990549802780151
